date	type	count	country
2020-05-06	covid_cases	7996	Norway
2020-05-07	covid_cases	8034	Norway
2020-05-08	covid_cases	8070	Norway
2020-05-09	covid_cases	8099	Norway
2020-05-10	covid_cases	8105	Norway
2020-05-11	covid_cases	8132	Norway
2020-05-12	covid_cases	8157	Norway
2020-05-13	covid_cases	8175	Norway
2020-05-14	covid_cases	8196	Norway
2020-05-15	covid_cases	8219	Norway
2020-05-16	covid_cases	8237	Norway
2020-05-17	covid_cases	8249	Norway
2020-05-18	covid_cases	8257	Norway
2020-05-19	covid_cases	8267	Norway
2020-05-20	covid_cases	8281	Norway
2020-05-21	covid_cases	8309	Norway
2020-05-22	covid_cases	8332	Norway
2020-05-23	covid_cases	8346	Norway
2020-05-24	covid_cases	8352	Norway
2020-05-25	covid_cases	8364	Norway
2020-05-26	covid_cases	8383	Norway
2020-05-27	covid_cases	8401	Norway
2020-05-28	covid_cases	8411	Norway
2020-05-29	covid_cases	8422	Norway
2020-05-30	covid_cases	8437	Norway
2020-05-31	covid_cases	8440	Norway
2020-06-01	covid_cases	8446	Norway
2020-06-02	covid_cases	8455	Norway
2020-06-03	covid_cases	8477	Norway
2020-06-04	covid_cases	8504	Norway
2020-06-05	covid_cases	8522	Norway
2020-06-06	covid_cases	8531	Norway
2020-06-07	covid_cases	8547	Norway
2020-06-08	covid_cases	8561	Norway
2020-06-09	covid_cases	8576	Norway
2020-06-10	covid_cases	8594	Norway
2020-06-11	covid_cases	8608	Norway
2020-06-12	covid_cases	8620	Norway
2020-06-13	covid_cases	8628	Norway
2020-06-14	covid_cases	8631	Norway
2020-06-15	covid_cases	8647	Norway
2020-06-16	covid_cases	8660	Norway
2020-06-17	covid_cases	8692	Norway
2020-06-18	covid_cases	8708	Norway
2020-06-19	covid_cases	8726	Norway
2020-06-20	covid_cases	8742	Norway
2020-06-21	covid_cases	8745	Norway
2020-06-22	covid_cases	8751	Norway
2020-06-23	covid_cases	8772	Norway
2020-06-24	covid_cases	8788	Norway
2020-06-25	covid_cases	8788	Norway
2020-06-26	covid_cases	8832	Norway
2020-06-27	covid_cases	8846	Norway
2020-06-28	covid_cases	8855	Norway
2020-06-29	covid_cases	8862	Norway
2020-06-30	covid_cases	8879	Norway
2020-07-01	covid_cases	8896	Norway
2020-07-02	covid_cases	8902	Norway
2020-07-03	covid_cases	8921	Norway
2020-07-04	covid_cases	8926	Norway
2020-07-05	covid_cases	8930	Norway
2020-07-06	covid_cases	8936	Norway
2020-07-07	covid_cases	8947	Norway
2020-07-08	covid_cases	8950	Norway
2020-07-09	covid_cases	8965	Norway
2020-07-10	covid_cases	8974	Norway
2020-07-11	covid_cases	8977	Norway
2020-07-12	covid_cases	8981	Norway
2020-07-13	covid_cases	8984	Norway
2020-07-14	covid_cases	9001	Norway
2020-07-15	covid_cases	9011	Norway
2020-07-16	covid_cases	9015	Norway
2020-07-17	covid_cases	9025	Norway
2020-07-18	covid_cases	9028	Norway
2020-07-19	covid_cases	9028	Norway
2020-07-20	covid_cases	9034	Norway
2020-07-21	covid_cases	9053	Norway
2020-07-22	covid_cases	9059	Norway
2020-07-23	covid_cases	9085	Norway
2020-07-24	covid_cases	9092	Norway
2020-07-25	covid_cases	9111	Norway
2020-07-26	covid_cases	9117	Norway
2020-07-27	covid_cases	9132	Norway
2020-07-28	covid_cases	9150	Norway
2020-07-29	covid_cases	9172	Norway
2020-07-30	covid_cases	9208	Norway
2020-07-31	covid_cases	9240	Norway
2020-08-01	covid_cases	9253	Norway
2020-08-02	covid_cases	9268	Norway
2020-08-03	covid_cases	9334	Norway
2020-08-04	covid_cases	9362	Norway
2020-08-05	covid_cases	9409	Norway
2020-08-06	covid_cases	9468	Norway
2020-08-07	covid_cases	9551	Norway
2020-08-08	covid_cases	9599	Norway
2020-08-09	covid_cases	9638	Norway
2020-08-10	covid_cases	9684	Norway
2020-08-11	covid_cases	9751	Norway
2020-08-12	covid_cases	9783	Norway
2020-08-13	covid_cases	9851	Norway
2020-08-14	covid_cases	9908	Norway
2020-08-15	covid_cases	9965	Norway
2020-08-16	covid_cases	10005	Norway
2020-08-17	covid_cases	10060	Norway
2020-08-18	covid_cases	10111	Norway
2020-08-19	covid_cases	10162	Norway
2020-08-20	covid_cases	10197	Norway
2020-08-21	covid_cases	10275	Norway
2020-08-22	covid_cases	10299	Norway
2020-08-23	covid_cases	10323	Norway
2020-08-24	covid_cases	10395	Norway
2020-08-25	covid_cases	10454	Norway
2020-08-26	covid_cases	10504	Norway
2020-08-27	covid_cases	10542	Norway
2020-08-28	covid_cases	10582	Norway
2020-08-29	covid_cases	10611	Norway
2020-08-30	covid_cases	10643	Norway
2020-08-31	covid_cases	10782	Norway
2020-09-01	covid_cases	10871	Norway
2020-09-02	covid_cases	11034	Norway
2020-09-03	covid_cases	11120	Norway
2020-09-04	covid_cases	11231	Norway
2020-09-05	covid_cases	11296	Norway
2020-09-06	covid_cases	11388	Norway
2020-09-07	covid_cases	11521	Norway
2020-09-08	covid_cases	11623	Norway
2020-09-09	covid_cases	11746	Norway
2020-09-10	covid_cases	11867	Norway
2020-09-11	covid_cases	12003	Norway
2020-09-12	covid_cases	12079	Norway
2020-09-13	covid_cases	12154	Norway
2020-09-14	covid_cases	12276	Norway
2020-09-15	covid_cases	12393	Norway
2020-09-16	covid_cases	12498	Norway
2020-09-17	covid_cases	12644	Norway
2020-09-18	covid_cases	12769	Norway
2020-09-19	covid_cases	12858	Norway
2020-09-20	covid_cases	12897	Norway
2020-09-21	covid_cases	13005	Norway
2020-09-22	covid_cases	13153	Norway
2020-09-23	covid_cases	13277	Norway
2020-09-24	covid_cases	13406	Norway
2020-09-25	covid_cases	13545	Norway
2020-09-26	covid_cases	13627	Norway
2020-09-27	covid_cases	13698	Norway
2020-09-28	covid_cases	13788	Norway
2020-09-29	covid_cases	13915	Norway
2020-09-30	covid_cases	14027	Norway
2020-10-01	covid_cases	14149	Norway
2020-10-02	covid_cases	14284	Norway
2020-10-03	covid_cases	14362	Norway
2020-10-04	covid_cases	14457	Norway
2020-10-05	covid_cases	14605	Norway
2020-10-06	covid_cases	14784	Norway
2020-10-07	covid_cases	15013	Norway
2020-10-08	covid_cases	15221	Norway
2020-10-09	covid_cases	15388	Norway
2020-10-10	covid_cases	15466	Norway
2020-10-11	covid_cases	15524	Norway
2020-10-12	covid_cases	15639	Norway
2020-10-13	covid_cases	15793	Norway
2020-10-14	covid_cases	15953	Norway
2020-10-15	covid_cases	16137	Norway
2020-10-16	covid_cases	16272	Norway
2020-10-17	covid_cases	16369	Norway
2020-10-18	covid_cases	16457	Norway
2020-10-19	covid_cases	16603	Norway
2020-10-20	covid_cases	16772	Norway
2020-10-21	covid_cases	16964	Norway
2020-10-22	covid_cases	17234	Norway
2020-10-23	covid_cases	17532	Norway
2020-10-24	covid_cases	17749	Norway
2020-10-25	covid_cases	17909	Norway
2020-10-26	covid_cases	18342	Norway
2020-10-27	covid_cases	18666	Norway
2020-10-28	covid_cases	19069	Norway
2020-10-29	covid_cases	19564	Norway
2020-10-30	covid_cases	20062	Norway
2020-10-31	covid_cases	20331	Norway
2020-11-01	covid_cases	20635	Norway
2020-11-02	covid_cases	21339	Norway
2020-11-03	covid_cases	21956	Norway
2020-11-04	covid_cases	22578	Norway
2020-11-05	covid_cases	23229	Norway
2020-11-06	covid_cases	23835	Norway
2020-11-07	covid_cases	24243	Norway
2020-11-08	covid_cases	24732	Norway
2020-11-09	covid_cases	25325	Norway
2020-11-10	covid_cases	25887	Norway
2020-11-11	covid_cases	26511	Norway
2020-11-12	covid_cases	27228	Norway
2020-11-13	covid_cases	27916	Norway
2020-11-14	covid_cases	28434	Norway
2020-11-15	covid_cases	28434	Norway
2020-11-16	covid_cases	28434	Norway
2020-11-17	covid_cases	30114	Norway
2020-11-18	covid_cases	30770	Norway
2020-11-19	covid_cases	31441	Norway
2020-11-20	covid_cases	32014	Norway
2020-11-21	covid_cases	32352	Norway
2020-11-22	covid_cases	32765	Norway
2020-11-23	covid_cases	33183	Norway
2020-11-24	covid_cases	33717	Norway
2020-11-25	covid_cases	34268	Norway
2020-11-26	covid_cases	34748	Norway
2020-11-27	covid_cases	35193	Norway
2020-11-28	covid_cases	35546	Norway
2020-11-29	covid_cases	35828	Norway
2020-11-30	covid_cases	36150	Norway
2020-12-01	covid_cases	36591	Norway
2020-12-02	covid_cases	36969	Norway
2020-12-03	covid_cases	37371	Norway
2020-12-04	covid_cases	37801	Norway
2020-12-05	covid_cases	38073	Norway
2020-12-06	covid_cases	38323	Norway
2020-12-07	covid_cases	38703	Norway
2020-12-08	covid_cases	39163	Norway
2020-12-09	covid_cases	39525	Norway
2020-12-10	covid_cases	40023	Norway
2020-12-11	covid_cases	40439	Norway
2020-12-12	covid_cases	40803	Norway
2020-12-13	covid_cases	41003	Norway
2020-12-14	covid_cases	41334	Norway
2020-12-15	covid_cases	41852	Norway
2020-12-16	covid_cases	42312	Norway
2020-12-17	covid_cases	42776	Norway
2020-12-18	covid_cases	43207	Norway
2020-12-19	covid_cases	43582	Norway
2020-12-20	covid_cases	43905	Norway
2020-12-21	covid_cases	44336	Norway
2020-12-22	covid_cases	44932	Norway
2020-12-23	covid_cases	45455	Norway
2020-12-24	covid_cases	45931	Norway
2020-12-25	covid_cases	46248	Norway
2020-12-26	covid_cases	46678	Norway
2020-12-27	covid_cases	47059	Norway
2020-12-28	covid_cases	47585	Norway
2020-12-29	covid_cases	48278	Norway
2020-12-30	covid_cases	49010	Norway
2020-12-31	covid_cases	49567	Norway
2021-01-01	covid_cases	49803	Norway
2021-01-02	covid_cases	50266	Norway
2021-01-03	covid_cases	50716	Norway
2021-01-04	covid_cases	51245	Norway
2021-01-05	covid_cases	52180	Norway
2021-01-06	covid_cases	52967	Norway
2021-01-07	covid_cases	53792	Norway
2021-01-08	covid_cases	54476	Norway
2021-01-09	covid_cases	54919	Norway
2021-01-10	covid_cases	55474	Norway
2021-01-11	covid_cases	55903	Norway
2021-01-12	covid_cases	56615	Norway
2021-01-13	covid_cases	57282	Norway
2021-01-14	covid_cases	57736	Norway
2021-01-15	covid_cases	58202	Norway
2021-01-16	covid_cases	58445	Norway
2021-01-17	covid_cases	58651	Norway
2021-01-18	covid_cases	59034	Norway
2021-01-19	covid_cases	59456	Norway
2021-01-20	covid_cases	59887	Norway
2021-01-21	covid_cases	60259	Norway
2021-01-22	covid_cases	60565	Norway
2021-01-23	covid_cases	60803	Norway
2021-01-24	covid_cases	61082	Norway
2021-01-25	covid_cases	61315	Norway
2021-01-26	covid_cases	61594	Norway
2021-01-27	covid_cases	61961	Norway
2021-01-28	covid_cases	62276	Norway
2021-01-29	covid_cases	62575	Norway
2021-01-30	covid_cases	62793	Norway
2021-01-31	covid_cases	62966	Norway
2021-02-01	covid_cases	63262	Norway
2021-02-02	covid_cases	63553	Norway
2021-02-03	covid_cases	63839	Norway
2021-02-04	covid_cases	64212	Norway
2021-02-05	covid_cases	64483	Norway
2021-02-06	covid_cases	64653	Norway
2021-02-07	covid_cases	64772	Norway
2021-02-08	covid_cases	65118	Norway
2021-02-09	covid_cases	65338	Norway
2021-02-10	covid_cases	65547	Norway
2021-02-11	covid_cases	65811	Norway
2021-02-12	covid_cases	66236	Norway
2021-02-13	covid_cases	66392	Norway
2021-02-14	covid_cases	66501	Norway
2021-02-15	covid_cases	66854	Norway
2021-02-16	covid_cases	67140	Norway
2021-02-17	covid_cases	67498	Norway
2021-02-18	covid_cases	67824	Norway
2021-02-19	covid_cases	68107	Norway
2021-02-20	covid_cases	68315	Norway
2021-02-21	covid_cases	68532	Norway
2021-02-22	covid_cases	68758	Norway
2021-02-23	covid_cases	69148	Norway
2021-02-24	covid_cases	69489	Norway
2021-02-25	covid_cases	70040	Norway
2021-02-26	covid_cases	70564	Norway
2021-02-27	covid_cases	70826	Norway
2021-02-28	covid_cases	71006	Norway
2021-03-01	covid_cases	71735	Norway
2021-03-02	covid_cases	72234	Norway
2021-03-03	covid_cases	72923	Norway
2021-03-04	covid_cases	73493	Norway
2021-03-05	covid_cases	74183	Norway
2021-03-06	covid_cases	74546	Norway
2021-03-07	covid_cases	74942	Norway
2021-03-08	covid_cases	75770	Norway
2021-03-09	covid_cases	76484	Norway
2021-03-10	covid_cases	77169	Norway
2021-03-11	covid_cases	78041	Norway
2021-03-12	covid_cases	78946	Norway
2021-03-13	covid_cases	79800	Norway
2021-03-14	covid_cases	80440	Norway
2021-03-15	covid_cases	81305	Norway
2021-03-16	covid_cases	82455	Norway
2021-03-17	covid_cases	83519	Norway
2021-03-18	covid_cases	84553	Norway
2021-03-19	covid_cases	85542	Norway
2021-03-20	covid_cases	86362	Norway
2021-03-21	covid_cases	86939	Norway
2021-03-22	covid_cases	88035	Norway
2021-03-23	covid_cases	89120	Norway
2021-03-24	covid_cases	90104	Norway
2021-03-25	covid_cases	90935	Norway
2021-03-26	covid_cases	92007	Norway
2021-03-27	covid_cases	92469	Norway
2021-03-28	covid_cases	93150	Norway
2021-03-29	covid_cases	94139	Norway
2020-01-22	covid_cases	0	Paraguay
2020-01-23	covid_cases	0	Paraguay
2020-01-24	covid_cases	0	Paraguay
2020-01-25	covid_cases	0	Paraguay
2020-01-26	covid_cases	0	Paraguay
2020-01-27	covid_cases	0	Paraguay
2020-01-28	covid_cases	0	Paraguay
2020-01-29	covid_cases	0	Paraguay
2020-01-30	covid_cases	0	Paraguay
2020-01-31	covid_cases	0	Paraguay
2020-02-01	covid_cases	0	Paraguay
2020-02-02	covid_cases	0	Paraguay
2020-02-03	covid_cases	0	Paraguay
2020-02-04	covid_cases	0	Paraguay
2020-02-05	covid_cases	0	Paraguay
2020-02-06	covid_cases	0	Paraguay
2020-02-07	covid_cases	0	Paraguay
2020-02-08	covid_cases	0	Paraguay
2020-02-09	covid_cases	0	Paraguay
2020-02-10	covid_cases	0	Paraguay
2020-02-11	covid_cases	0	Paraguay
2020-02-12	covid_cases	0	Paraguay
2020-02-13	covid_cases	0	Paraguay
2020-02-14	covid_cases	0	Paraguay
2020-02-15	covid_cases	0	Paraguay
2020-02-16	covid_cases	0	Paraguay
2020-02-17	covid_cases	0	Paraguay
2020-02-18	covid_cases	0	Paraguay
2020-02-19	covid_cases	0	Paraguay
2020-02-20	covid_cases	0	Paraguay
2020-02-21	covid_cases	0	Paraguay
2020-02-22	covid_cases	0	Paraguay
2020-02-23	covid_cases	0	Paraguay
2020-02-24	covid_cases	0	Paraguay
2020-02-25	covid_cases	0	Paraguay
2020-02-26	covid_cases	0	Paraguay
2020-02-27	covid_cases	0	Paraguay
2020-02-28	covid_cases	0	Paraguay
2020-02-29	covid_cases	0	Paraguay
2020-03-01	covid_cases	0	Paraguay
2020-03-02	covid_cases	0	Paraguay
2020-03-03	covid_cases	0	Paraguay
2020-03-04	covid_cases	0	Paraguay
2020-03-05	covid_cases	0	Paraguay
2020-03-06	covid_cases	0	Paraguay
2020-03-07	covid_cases	0	Paraguay
2020-03-08	covid_cases	1	Paraguay
2020-03-09	covid_cases	1	Paraguay
2020-03-10	covid_cases	1	Paraguay
2020-03-11	covid_cases	5	Paraguay
2020-03-12	covid_cases	5	Paraguay
2020-03-13	covid_cases	6	Paraguay
2020-03-14	covid_cases	6	Paraguay
2020-03-15	covid_cases	6	Paraguay
2020-03-16	covid_cases	8	Paraguay
2020-03-17	covid_cases	9	Paraguay
2020-03-18	covid_cases	11	Paraguay
2020-03-19	covid_cases	11	Paraguay
2020-03-20	covid_cases	13	Paraguay
2020-03-21	covid_cases	18	Paraguay
2020-03-22	covid_cases	22	Paraguay
2020-03-23	covid_cases	22	Paraguay
2020-03-24	covid_cases	27	Paraguay
2020-03-25	covid_cases	37	Paraguay
2020-03-26	covid_cases	41	Paraguay
2020-03-27	covid_cases	52	Paraguay
2020-03-28	covid_cases	56	Paraguay
2020-03-29	covid_cases	59	Paraguay
2020-03-30	covid_cases	64	Paraguay
2020-03-31	covid_cases	65	Paraguay
2020-04-01	covid_cases	69	Paraguay
2020-04-02	covid_cases	77	Paraguay
2020-04-03	covid_cases	92	Paraguay
2020-04-04	covid_cases	96	Paraguay
2020-04-05	covid_cases	104	Paraguay
2020-04-06	covid_cases	113	Paraguay
2020-04-07	covid_cases	115	Paraguay
2020-04-08	covid_cases	119	Paraguay
2020-04-09	covid_cases	124	Paraguay
2020-04-10	covid_cases	129	Paraguay
2020-04-11	covid_cases	133	Paraguay
2020-04-12	covid_cases	134	Paraguay
2020-04-13	covid_cases	147	Paraguay
2020-04-14	covid_cases	159	Paraguay
2020-04-15	covid_cases	161	Paraguay
2020-04-16	covid_cases	174	Paraguay
2020-04-17	covid_cases	199	Paraguay
2020-04-18	covid_cases	202	Paraguay
2020-04-19	covid_cases	206	Paraguay
2020-04-20	covid_cases	208	Paraguay
2020-04-21	covid_cases	208	Paraguay
2020-04-22	covid_cases	213	Paraguay
2020-04-23	covid_cases	213	Paraguay
2020-04-24	covid_cases	223	Paraguay
2020-04-25	covid_cases	228	Paraguay
2020-04-26	covid_cases	228	Paraguay
2020-04-27	covid_cases	228	Paraguay
2020-04-28	covid_cases	239	Paraguay
2020-04-29	covid_cases	239	Paraguay
2020-04-30	covid_cases	266	Paraguay
2020-05-01	covid_cases	333	Paraguay
2020-05-02	covid_cases	370	Paraguay
2020-05-03	covid_cases	396	Paraguay
2020-05-04	covid_cases	415	Paraguay
2020-05-05	covid_cases	431	Paraguay
2020-05-06	covid_cases	440	Paraguay
2020-05-07	covid_cases	462	Paraguay
2020-05-08	covid_cases	563	Paraguay
2020-05-09	covid_cases	689	Paraguay
2020-05-10	covid_cases	713	Paraguay
2020-05-11	covid_cases	724	Paraguay
2020-05-12	covid_cases	737	Paraguay
2020-05-13	covid_cases	740	Paraguay
2020-05-14	covid_cases	754	Paraguay
2020-05-15	covid_cases	759	Paraguay
2020-05-16	covid_cases	778	Paraguay
2020-05-17	covid_cases	786	Paraguay
2020-05-18	covid_cases	788	Paraguay
2020-05-19	covid_cases	829	Paraguay
2020-05-20	covid_cases	833	Paraguay
2020-05-21	covid_cases	836	Paraguay
2020-05-22	covid_cases	838	Paraguay
2020-05-23	covid_cases	850	Paraguay
2020-05-24	covid_cases	862	Paraguay
2020-05-25	covid_cases	865	Paraguay
2020-05-26	covid_cases	877	Paraguay
2020-05-27	covid_cases	884	Paraguay
2020-05-28	covid_cases	900	Paraguay
2020-05-29	covid_cases	917	Paraguay
2020-05-30	covid_cases	964	Paraguay
2020-05-31	covid_cases	986	Paraguay
2020-06-01	covid_cases	995	Paraguay
2020-06-02	covid_cases	1013	Paraguay
2020-06-03	covid_cases	1070	Paraguay
2020-06-04	covid_cases	1086	Paraguay
2020-06-05	covid_cases	1087	Paraguay
2020-06-06	covid_cases	1090	Paraguay
2020-06-07	covid_cases	1135	Paraguay
2020-06-08	covid_cases	1145	Paraguay
2020-06-09	covid_cases	1187	Paraguay
2020-06-10	covid_cases	1202	Paraguay
2020-06-11	covid_cases	1230	Paraguay
2020-06-12	covid_cases	1254	Paraguay
2020-06-13	covid_cases	1261	Paraguay
2020-06-14	covid_cases	1289	Paraguay
2020-06-15	covid_cases	1296	Paraguay
2020-06-16	covid_cases	1303	Paraguay
2020-06-17	covid_cases	1308	Paraguay
2020-06-18	covid_cases	1330	Paraguay
2020-06-19	covid_cases	1336	Paraguay
2020-06-20	covid_cases	1362	Paraguay
2020-06-21	covid_cases	1379	Paraguay
2020-06-22	covid_cases	1392	Paraguay
2020-06-23	covid_cases	1422	Paraguay
2020-06-24	covid_cases	1528	Paraguay
2020-06-25	covid_cases	1569	Paraguay
2020-06-26	covid_cases	1711	Paraguay
2020-06-27	covid_cases	1942	Paraguay
2020-06-28	covid_cases	2127	Paraguay
2020-06-29	covid_cases	2191	Paraguay
2020-06-30	covid_cases	2221	Paraguay
2020-07-01	covid_cases	2260	Paraguay
2020-07-02	covid_cases	2303	Paraguay
2020-07-03	covid_cases	2349	Paraguay
2020-07-04	covid_cases	2385	Paraguay
2020-07-05	covid_cases	2427	Paraguay
2020-07-06	covid_cases	2456	Paraguay
2020-07-07	covid_cases	2502	Paraguay
2020-07-08	covid_cases	2554	Paraguay
2020-07-09	covid_cases	2638	Paraguay
2020-07-10	covid_cases	2736	Paraguay
2020-07-11	covid_cases	2820	Paraguay
2020-07-12	covid_cases	2948	Paraguay
2020-07-13	covid_cases	2980	Paraguay
2020-07-14	covid_cases	3074	Paraguay
2020-07-15	covid_cases	3198	Paraguay
2020-07-16	covid_cases	3342	Paraguay
2020-07-17	covid_cases	3457	Paraguay
2020-07-18	covid_cases	3629	Paraguay
2020-07-19	covid_cases	3721	Paraguay
2020-07-20	covid_cases	3748	Paraguay
2020-07-21	covid_cases	3817	Paraguay
2020-07-22	covid_cases	4000	Paraguay
2020-07-23	covid_cases	4113	Paraguay
2020-07-24	covid_cases	4224	Paraguay
2020-07-25	covid_cases	4328	Paraguay
2020-07-26	covid_cases	4444	Paraguay
2020-07-27	covid_cases	4548	Paraguay
2020-07-28	covid_cases	4674	Paraguay
2020-07-29	covid_cases	4866	Paraguay
2020-07-30	covid_cases	5207	Paraguay
2020-07-31	covid_cases	5338	Paraguay
2020-08-01	covid_cases	5485	Paraguay
2020-08-02	covid_cases	5644	Paraguay
2020-08-03	covid_cases	5724	Paraguay
2020-08-04	covid_cases	5852	Paraguay
2020-08-05	covid_cases	6060	Paraguay
2020-08-06	covid_cases	6375	Paraguay
2020-08-07	covid_cases	6508	Paraguay
2020-08-08	covid_cases	6705	Paraguay
2020-08-09	covid_cases	6907	Paraguay
2020-08-10	covid_cases	7234	Paraguay
2020-08-11	covid_cases	7519	Paraguay
2020-08-12	covid_cases	8018	Paraguay
2020-08-13	covid_cases	8389	Paraguay
2020-08-14	covid_cases	9022	Paraguay
2020-08-15	covid_cases	9381	Paraguay
2020-08-16	covid_cases	9791	Paraguay
2020-08-17	covid_cases	10135	Paraguay
2020-08-18	covid_cases	10606	Paraguay
2020-08-19	covid_cases	11133	Paraguay
2020-08-20	covid_cases	11817	Paraguay
2020-08-21	covid_cases	12536	Paraguay
2020-08-22	covid_cases	12974	Paraguay
2020-08-23	covid_cases	13233	Paraguay
2020-08-24	covid_cases	13602	Paraguay
2020-08-25	covid_cases	14228	Paraguay
2020-08-26	covid_cases	14872	Paraguay
2020-08-27	covid_cases	15290	Paraguay
2020-08-28	covid_cases	15873	Paraguay
2020-08-29	covid_cases	16474	Paraguay
2020-08-30	covid_cases	17105	Paraguay
2020-08-31	covid_cases	17662	Paraguay
2020-09-01	covid_cases	18338	Paraguay
2020-09-02	covid_cases	19138	Paraguay
2020-09-03	covid_cases	19959	Paraguay
2020-09-04	covid_cases	20654	Paraguay
2020-09-05	covid_cases	21871	Paraguay
2020-09-06	covid_cases	22486	Paraguay
2020-09-07	covid_cases	23353	Paraguay
2020-09-08	covid_cases	24214	Paraguay
2020-09-09	covid_cases	25026	Paraguay
2020-09-10	covid_cases	25631	Paraguay
2020-09-11	covid_cases	26512	Paraguay
2020-09-12	covid_cases	27324	Paraguay
2020-09-13	covid_cases	27817	Paraguay
2020-09-14	covid_cases	28367	Paraguay
2020-09-15	covid_cases	29298	Paraguay
2020-09-16	covid_cases	30419	Paraguay
2020-09-17	covid_cases	31113	Paraguay
2020-09-18	covid_cases	32127	Paraguay
2020-09-19	covid_cases	33015	Paraguay
2020-09-20	covid_cases	33520	Paraguay
2020-09-21	covid_cases	34260	Paraguay
2020-09-22	covid_cases	34828	Paraguay
2020-09-23	covid_cases	35571	Paraguay
2020-09-24	covid_cases	36404	Paraguay
2020-09-25	covid_cases	37226	Paraguay
2020-09-26	covid_cases	37922	Paraguay
2020-09-27	covid_cases	38684	Paraguay
2020-09-28	covid_cases	39432	Paraguay
2020-09-29	covid_cases	40101	Paraguay
2020-09-30	covid_cases	40758	Paraguay
2020-10-01	covid_cases	41799	Paraguay
2020-10-02	covid_cases	42684	Paraguay
2020-10-03	covid_cases	43452	Paraguay
2020-10-04	covid_cases	44182	Paraguay
2020-10-05	covid_cases	44715	Paraguay
2020-10-06	covid_cases	45647	Paraguay
2020-10-07	covid_cases	46435	Paraguay
2020-10-08	covid_cases	47316	Paraguay
2020-10-09	covid_cases	48275	Paraguay
2020-10-10	covid_cases	48978	Paraguay
2020-10-11	covid_cases	49675	Paraguay
2020-10-12	covid_cases	50344	Paraguay
2020-10-13	covid_cases	51197	Paraguay
2020-10-14	covid_cases	51845	Paraguay
2020-10-15	covid_cases	52596	Paraguay
2020-10-16	covid_cases	53482	Paraguay
2020-10-17	covid_cases	54015	Paraguay
2020-10-18	covid_cases	54724	Paraguay
2020-10-19	covid_cases	55452	Paraguay
2020-10-20	covid_cases	56073	Paraguay
2020-10-21	covid_cases	56819	Paraguay
2020-10-22	covid_cases	57526	Paraguay
2020-10-23	covid_cases	58259	Paraguay
2020-10-24	covid_cases	59043	Paraguay
2020-10-25	covid_cases	59594	Paraguay
2020-10-26	covid_cases	60109	Paraguay
2020-10-27	covid_cases	60557	Paraguay
2020-10-28	covid_cases	61290	Paraguay
2020-10-29	covid_cases	62050	Paraguay
2020-10-30	covid_cases	62596	Paraguay
2020-10-31	covid_cases	63185	Paraguay
2020-11-01	covid_cases	63731	Paraguay
2020-11-02	covid_cases	64156	Paraguay
2020-11-03	covid_cases	64628	Paraguay
2020-11-04	covid_cases	65258	Paraguay
2020-11-05	covid_cases	65778	Paraguay
2020-11-06	covid_cases	66481	Paraguay
2020-11-07	covid_cases	66941	Paraguay
2020-11-08	covid_cases	67589	Paraguay
2020-11-09	covid_cases	67948	Paraguay
2020-11-10	covid_cases	68497	Paraguay
2020-11-11	covid_cases	69106	Paraguay
2020-11-12	covid_cases	69653	Paraguay
2020-11-13	covid_cases	70392	Paraguay
2020-11-14	covid_cases	71065	Paraguay
2020-11-15	covid_cases	71574	Paraguay
2020-11-16	covid_cases	72099	Paraguay
2020-11-17	covid_cases	72857	Paraguay
2020-11-18	covid_cases	73639	Paraguay
2020-11-19	covid_cases	74495	Paraguay
2020-11-20	covid_cases	75058	Paraguay
2020-11-21	covid_cases	75857	Paraguay
2020-11-22	covid_cases	76476	Paraguay
2020-11-23	covid_cases	77072	Paraguay
2020-11-24	covid_cases	77891	Paraguay
2020-11-25	covid_cases	78878	Paraguay
2020-11-26	covid_cases	79517	Paraguay
2020-11-27	covid_cases	80436	Paraguay
2020-11-28	covid_cases	81131	Paraguay
2020-11-29	covid_cases	81906	Paraguay
2020-11-30	covid_cases	82424	Paraguay
2020-12-01	covid_cases	83479	Paraguay
2020-12-02	covid_cases	84482	Paraguay
2020-12-03	covid_cases	85477	Paraguay
2020-12-04	covid_cases	86499	Paraguay
2020-12-05	covid_cases	87213	Paraguay
2020-12-06	covid_cases	87920	Paraguay
2020-12-07	covid_cases	88723	Paraguay
2020-12-08	covid_cases	89421	Paraguay
2020-12-09	covid_cases	90146	Paraguay
2020-12-10	covid_cases	90958	Paraguay
2020-12-11	covid_cases	92113	Paraguay
2020-12-12	covid_cases	92913	Paraguay
2020-12-13	covid_cases	93582	Paraguay
2020-12-14	covid_cases	94223	Paraguay
2020-12-15	covid_cases	95353	Paraguay
2020-12-16	covid_cases	96209	Paraguay
2020-12-17	covid_cases	97028	Paraguay
2020-12-18	covid_cases	98296	Paraguay
2020-12-19	covid_cases	99157	Paraguay
2020-12-20	covid_cases	99789	Paraguay
2020-12-21	covid_cases	100612	Paraguay
2020-12-22	covid_cases	101544	Paraguay
2020-12-23	covid_cases	102371	Paraguay
2020-12-24	covid_cases	103329	Paraguay
2020-12-25	covid_cases	103888	Paraguay
2020-12-26	covid_cases	104162	Paraguay
2020-12-27	covid_cases	104422	Paraguay
2020-12-28	covid_cases	105374	Paraguay
2020-12-29	covid_cases	106136	Paraguay
